"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","Age Group","nq(x)","l(x)","nd(x)","nL(x)","T(x)","e(x)","se(nq(x))","se(e(x))"
48249950100,48,249,950100,"Under 1",0.001979,100000,198,99822,7840942,78.4,0.0014,1.4021
48249950100,48,249,950100,"1-4",0.00099,99802,99,399011,7741120,77.6,0.001,1.4003
48249950100,48,249,950100,"5-14",0.001357,99703,135,996358,7342109,73.6,0.0002,1.3997
48249950100,48,249,950100,"15-24",0.013652,99568,1359,988885,6345752,63.7,0.0052,1.4015
48249950100,48,249,950100,"25-34",0.013567,98209,1332,975426,5356867,54.5,0.0043,1.3864
48249950100,48,249,950100,"35-44",0.025685,96876,2488,956323,4381440,45.2,0.0073,1.3883
48249950100,48,249,950100,"45-54",0.032542,94388,3072,928524,3425117,36.3,0.0068,1.3914
48249950100,48,249,950100,"55-64",0.084503,91317,7716,874584,2496593,27.3,0.0149,1.4202
48249950100,48,249,950100,"65-74",0.219718,83600,18368,744159,1622010,19.4,0.0343,1.4998
48249950100,48,249,950100,"75-84",0.261727,65232,17073,566952,877851,13.5,0.05,1.7426
48249950100,48,249,950100,"85 and older",1,48159,48159,310898,310898,6.5,0.0535,2.2293
48249950200,48,249,950200,"Under 1",0.009578,100000,958,99138,7584629,75.8,0.0051,1.4762
48249950200,48,249,950200,"1-4",0.002485,99042,246,395677,7485491,75.6,0.0025,1.438
48249950200,48,249,950200,"5-14",0.001357,98796,134,987291,7089814,71.8,0.0002,1.4294
48249950200,48,249,950200,"15-24",0.010838,98662,1069,981274,6102523,61.9,0.0038,1.4312
48249950200,48,249,950200,"25-34",0.033831,97593,3302,959420,5121249,52.5,0.0091,1.4302
48249950200,48,249,950200,"35-44",0.028053,94291,2645,929686,4161829,44.1,0.0079,1.4067
48249950200,48,249,950200,"45-54",0.055134,91646,5053,891196,3232144,35.3,0.011,1.41
48249950200,48,249,950200,"55-64",0.101442,86593,8784,822011,2340948,27,0.0167,1.4447
48249950200,48,249,950200,"65-74",0.143962,77809,11202,722082,1518938,19.5,0.0245,1.5422
48249950200,48,249,950200,"75-84",0.46875,66607,31222,509963,796856,12,0.0824,1.7351
48249950200,48,249,950200,"85 and older",1,35385,35385,286892,286892,8.1,0.0389,2.5559
48249950300,48,249,950300,"Under 1",0.005544,100000,554,99501,7699609,77,0.0027,1.1978
48249950300,48,249,950300,"1-4",0.000772,99446,77,397629,7600108,76.4,0.0002,1.1864
48249950300,48,249,950300,"5-14",0.001614,99369,160,992886,7202479,72.5,0.0016,1.1873
48249950300,48,249,950300,"15-24",0.010389,99208,1031,986931,6209593,62.6,0.0048,1.1841
48249950300,48,249,950300,"25-34",0.020161,98178,1979,971881,5222662,53.2,0.0062,1.1622
48249950300,48,249,950300,"35-44",0.016826,96198,1619,953891,4250781,44.2,0.0061,1.1448
48249950300,48,249,950300,"45-54",0.049505,94580,4682,922387,3296890,34.9,0.0111,1.1382
48249950300,48,249,950300,"55-64",0.086655,89898,7790,860026,2374503,26.4,0.0148,1.1396
48249950300,48,249,950300,"65-74",0.172178,82108,14137,750390,1514477,18.4,0.0302,1.1885
48249950300,48,249,950300,"75-84",0.450614,67970,30628,526562,764088,11.2,0.0681,1.3082
48249950300,48,249,950300,"85 and older",1,37342,37342,237526,237526,6.4,0.0474,1.9196
48249950400,48,249,950400,"Under 1",0.004042,100000,404,99636,7241615,72.4,0.0042,1.5337
48249950400,48,249,950400,"1-4",0.006238,99596,621,397141,7141979,71.7,0.0046,1.5089
48249950400,48,249,950400,"5-14",0.002548,98975,252,988485,6744838,68.1,0.0026,1.4827
48249950400,48,249,950400,"15-24",0.023209,98722,2291,975768,5756353,58.3,0.0088,1.4775
48249950400,48,249,950400,"25-34",0.015924,96431,1536,956634,4780586,49.6,0.0082,1.431
48249950400,48,249,950400,"35-44",0.013624,94896,1293,942492,3823952,40.3,0.0063,1.4042
48249950400,48,249,950400,"45-54",0.078329,93603,7332,899369,2881460,30.8,0.0207,1.4052
48249950400,48,249,950400,"55-64",0.186047,86271,16050,782458,1982091,23,0.0367,1.3895
48249950400,48,249,950400,"65-74",0.210773,70221,14801,628203,1199633,17.1,0.0423,1.3866
48249950400,48,249,950400,"75-84",0.52504,55420,29098,408711,571430,10.3,0.0954,1.5535
48249950400,48,249,950400,"85 and older",1,26322,26322,162719,162719,6.2,0.0622,2.3786
48249950500,48,249,950500,"Under 1",0.0079,100000,790,99289,7054430,70.5,0.0036,1.1618
48249950500,48,249,950500,"1-4",0.003135,99210,311,396218,6955141,70.1,0.0023,1.1431
48249950500,48,249,950500,"5-14",0.008072,98899,798,984998,6558923,66.3,0.0038,1.1355
48249950500,48,249,950500,"15-24",0.015569,98101,1527,973369,5573926,56.8,0.0053,1.1205
48249950500,48,249,950500,"25-34",0.038087,96573,3678,947342,4600556,47.6,0.0103,1.103
48249950500,48,249,950500,"35-44",0.021734,92895,2019,918856,3653214,39.3,0.0075,1.0439
48249950500,48,249,950500,"45-54",0.102412,90876,9307,862226,2734359,30.1,0.0194,1.0331
48249950500,48,249,950500,"55-64",0.131345,81569,10714,762124,1872133,23,0.024,0.9805
48249950500,48,249,950500,"65-74",0.22283,70856,15789,629612,1110009,15.7,0.045,0.973
48249950500,48,249,950500,"75-84",0.511198,55067,28150,409918,480397,8.7,0.0878,0.9677
48249950500,48,249,950500,"85 and older",1,26917,26917,70479,70479,2.6,0.2087,1.4311
48249950600,48,249,950600,"Under 1",0.001616,100000,162,99855,7627617,76.3,0.0016,1.6559
48249950600,48,249,950600,"1-4",0.002167,99838,216,398921,7527762,75.4,0.0022,1.6538
48249950600,48,249,950600,"5-14",0.0059,99622,588,993282,7128842,71.6,0.0042,1.6492
48249950600,48,249,950600,"15-24",0.012572,99034,1245,984118,6135560,62,0.0058,1.6344
48249950600,48,249,950600,"25-34",0.006234,97789,610,974844,5151442,52.7,0.0045,1.6198
48249950600,48,249,950600,"35-44",0.040877,97180,3972,951934,4176598,43,0.0133,1.6155
48249950600,48,249,950600,"45-54",0.085093,93207,7931,892415,3224665,34.6,0.0191,1.5918
48249950600,48,249,950600,"55-64",0.143357,85276,12225,791634,2332249,27.3,0.0266,1.6032
48249950600,48,249,950600,"65-74",0.151015,73051,11032,675351,1540615,21.1,0.031,1.687
48249950600,48,249,950600,"75-84",0.421893,62019,26165,489365,865264,14,0.0692,1.8629
48249950600,48,249,950600,"85 and older",1,35854,35854,375898,375898,10.5,0.024,2.6367
48249950700,48,249,950700,"Under 1",0.005237,100000,524,99529,8595116,86,0.001,3.6507
48249950700,48,249,950700,"1-4",0.001191,99476,119,397668,8495587,85.4,0.0003,3.669
48249950700,48,249,950700,"5-14",0.013411,99358,1332,986915,8097919,81.5,0.0079,3.6733
48249950700,48,249,950700,"15-24",0.003028,98025,297,978768,7111004,72.5,0.0031,3.6708
48249950700,48,249,950700,"25-34",0.030992,97728,3029,962140,6132236,62.7,0.0141,3.6761
48249950700,48,249,950700,"35-44",0.006158,94700,583,944081,5170095,54.6,0.0062,3.6927
48249950700,48,249,950700,"45-54",0.028249,94117,2659,927872,4226014,44.9,0.0112,3.7025
48249950700,48,249,950700,"55-64",0.077904,91458,7125,878954,3298143,36.1,0.0191,3.7807
48249950700,48,249,950700,"65-74",0.114286,84333,9638,795139,2419188,28.7,0.0275,4.0406
48249950700,48,249,950700,"75-84",0.195985,74695,14639,673754,1624049,21.7,0.0403,4.4856
48249950700,48,249,950700,"85 and older",1,60056,60056,950295,950295,15.8,0.0219,5.4806
48251130100,48,251,130100,"Under 1",0.005759,100000,576,99482,7644431,76.4,0.006,1.3507
48251130100,48,251,130100,"1-4",0.001045,99424,104,397488,7544950,75.9,0.0002,1.2768
48251130100,48,251,130100,"5-14",0.007532,99320,748,989461,7147461,72,0.0044,1.2781
48251130100,48,251,130100,"15-24",0.003277,98572,323,984106,6158000,62.5,0.0033,1.2525
48251130100,48,251,130100,"25-34",0.018605,98249,1828,973351,5173895,52.7,0.0095,1.242
48251130100,48,251,130100,"35-44",0.017684,96421,1705,955686,4200544,43.6,0.0074,1.1742
48251130100,48,251,130100,"45-54",0.036089,94716,3418,930070,3244857,34.3,0.0115,1.1581
48251130100,48,251,130100,"55-64",0.123847,91298,11307,856444,2314787,25.4,0.0216,1.1458
48251130100,48,251,130100,"65-74",0.146638,79991,11730,741260,1458343,18.2,0.0283,1.1756
48251130100,48,251,130100,"75-84",0.378469,68261,25835,553438,717083,10.5,0.0708,1.2778
48251130100,48,251,130100,"85 and older",1,42426,42426,163645,163645,3.9,0.1204,1.7911
48251130204,48,251,130204,"Under 1",0.004505,100000,451,99595,7748629,77.5,0.0017,1.0024
48251130204,48,251,130204,"1-4",0.0022,99549,219,397760,7649034,76.8,0.0013,0.9985
48251130204,48,251,130204,"5-14",0.000911,99330,90,992852,7251275,73,0.0001,0.9959
48251130204,48,251,130204,"15-24",0.002036,99240,202,991390,6258422,63.1,0.0015,0.9968
48251130204,48,251,130204,"25-34",0.009769,99038,968,985541,5267033,53.2,0.0032,0.9952
48251130204,48,251,130204,"35-44",0.012394,98070,1215,974626,4281491,43.7,0.0037,0.9925
48251130204,48,251,130204,"45-54",0.041985,96855,4066,948216,3306865,34.1,0.0087,0.9939
48251130204,48,251,130204,"55-64",0.074761,92788,6937,893199,2358649,25.4,0.0126,1
48251130204,48,251,130204,"65-74",0.226889,85851,19479,761121,1465450,17.1,0.0313,1.0384
48251130204,48,251,130204,"75-84",0.374517,66373,24858,539439,704329,10.6,0.0652,1.1855
48251130204,48,251,130204,"85 and older",1,41515,41515,164890,164890,4,0.1045,1.6482
48251130205,48,251,130205,"Under 1",0.005798,100000,580,99478,7749778,77.5,0.0064,1.1493
48251130205,48,251,130205,"1-4",0.001119,99420,111,397458,7650300,76.9,0.0003,1.0419
48251130205,48,251,130205,"5-14",0.001088,99309,108,992549,7252842,73,0.0002,1.0429
48251130205,48,251,130205,"15-24",0.008,99201,794,988041,6260293,63.1,0.0012,1.0439
48251130205,48,251,130205,"25-34",0.011954,98407,1176,978191,5272252,53.6,0.0014,1.0498
48251130205,48,251,130205,"35-44",0.020527,97231,1996,962331,4294060,44.2,0.003,1.0602
48251130205,48,251,130205,"45-54",0.0466,95235,4438,930162,3331730,35,0.0064,1.0755
48251130205,48,251,130205,"55-64",0.093374,90797,8478,865581,2401568,26.4,0.0116,1.1079
48251130205,48,251,130205,"65-74",0.178597,82319,14702,749681,1535987,18.7,0.0224,1.1837
48251130205,48,251,130205,"75-84",0.402038,67617,27185,540248,786306,11.6,0.0599,1.3679
48251130205,48,251,130205,"85 and older",1,40433,40433,246057,246057,6.1,0.054,2.0002
48251130207,48,251,130207,"Under 1",0.00532,100000,532,99521,7959885,79.6,0.0042,1.0337
48251130207,48,251,130207,"1-4",0.000666,99468,66,397739,7860364,79,0.0002,0.9838
48251130207,48,251,130207,"5-14",0.000805,99402,80,993617,7462624,75.1,0.0001,0.9844
48251130207,48,251,130207,"15-24",0.00667,99322,663,989904,6469007,65.1,0.0011,0.9852
48251130207,48,251,130207,"25-34",0.008438,98659,833,982429,5479103,55.5,0.0012,0.9894
48251130207,48,251,130207,"35-44",0.011569,97827,1132,972608,4496674,46,0.0015,0.996
48251130207,48,251,130207,"45-54",0.028928,96695,2797,952963,3524066,36.4,0.0029,1.0056
48251130207,48,251,130207,"55-64",0.065748,93898,6174,908109,2571103,27.4,0.0064,1.031
48251130207,48,251,130207,"65-74",0.154822,87724,13582,809333,1662994,19,0.0212,1.0912
48251130207,48,251,130207,"75-84",0.388957,74143,28838,597234,853660,11.5,0.0614,1.223
48251130207,48,251,130207,"85 and older",1,45304,45304,256426,256426,5.7,0.0528,1.6905
48251130208,48,251,130208,"Under 1",0.006345,100000,635,99429,7638967,76.4,0.0059,1.3486
48251130208,48,251,130208,"1-4",0.000954,99365,95,397272,7539538,75.9,0.0002,1.2771
48251130208,48,251,130208,"5-14",0.001468,99271,146,991978,7142266,71.9,0.0015,1.2782
48251130208,48,251,130208,"15-24",0.009163,99125,908,986708,6150289,62,0.0055,1.2762
48251130208,48,251,130208,"25-34",0.00563,98217,553,979401,5163581,52.6,0.0033,1.2482
48251130208,48,251,130208,"35-44",0.014322,97664,1399,969643,4184180,42.8,0.0054,1.245
48251130208,48,251,130208,"45-54",0.069767,96265,6716,929069,3214536,33.4,0.0166,1.2454
48251130208,48,251,130208,"55-64",0.109718,89549,9825,846363,2285467,25.5,0.0202,1.2233
48251130208,48,251,130208,"65-74",0.165384,79724,13185,731312,1439104,18.1,0.0286,1.2703
48251130208,48,251,130208,"75-84",0.486871,66539,32396,503408,707792,10.6,0.0794,1.4247
48251130208,48,251,130208,"85 and older",1,34143,34143,204384,204384,6,0.0613,2.1953
48251130210,48,251,130210,"Under 1",0.013157,100000,1316,98816,8043795,80.4,0.0064,2.4315
48251130210,48,251,130210,"1-4",0.000895,98684,88,394561,7944979,80.5,0.0002,2.4068
48251130210,48,251,130210,"5-14",0.000936,98596,92,985498,7550419,76.6,0.0002,2.4089
48251130210,48,251,130210,"15-24",0.002602,98504,256,983755,6564920,66.6,0.0026,2.4112
48251130210,48,251,130210,"25-34",0.005105,98247,502,979966,5581165,56.8,0.0037,2.412
48251130210,48,251,130210,"35-44",0.007238,97746,707,973921,4601199,47.1,0.0043,2.4167
48251130210,48,251,130210,"45-54",0.024582,97038,2385,958457,3627277,37.4,0.0082,2.4275
48251130210,48,251,130210,"55-64",0.084304,94653,7980,906632,2668820,28.2,0.0164,2.473
48251130210,48,251,130210,"65-74",0.156591,86673,13572,798872,1762189,20.3,0.0313,2.6621
48251130210,48,251,130210,"75-84",0.480769,73101,35145,555287,963317,13.2,0.1068,3.0836
48251130210,48,251,130210,"85 and older",1,37956,37956,408030,408030,10.8,0.0431,4.9768
48251130211,48,251,130211,"Under 1",0.003848,100000,385,99654,8076147,80.8,0.004,2.0831
48251130211,48,251,130211,"1-4",0.002183,99615,217,398026,7976493,80.1,0.0022,2.0661
48251130211,48,251,130211,"5-14",0.001562,99398,155,993201,7578468,76.2,0.0016,2.0634
48251130211,48,251,130211,"15-24",0.005302,99242,526,989794,6585267,66.4,0.0038,2.0635
48251130211,48,251,130211,"25-34",0.017662,98716,1743,978445,5595473,56.7,0.0083,2.061
48251130211,48,251,130211,"35-44",0.014938,96973,1449,962485,4617028,47.6,0.006,2.0505
48251130211,48,251,130211,"45-54",0.047718,95524,4558,932451,3654543,38.3,0.0101,2.0649
48251130211,48,251,130211,"55-64",0.063898,90966,5813,880598,2722092,29.9,0.0138,2.1364
48251130211,48,251,130211,"65-74",0.115581,85153,9842,802324,1841494,21.6,0.0222,2.2481
48251130211,48,251,130211,"75-84",0.338288,75311,25477,625729,1039170,13.8,0.0721,2.4977
48251130211,48,251,130211,"85 and older",1,49834,49834,413441,413441,8.3,0.0506,3.4859
48251130212,48,251,130212,"Under 1",0.017183,100000,1718,98454,7603313,76,0.0152,2.0449
48251130212,48,251,130212,"1-4",0.002879,98282,283,392561,7504860,76.4,0.0029,1.7014
48251130212,48,251,130212,"5-14",0.001874,97999,184,979069,7112299,72.6,0.0019,1.6923
48251130212,48,251,130212,"15-24",0.005404,97815,529,975508,6133230,62.7,0.0039,1.6906
48251130212,48,251,130212,"25-34",0.021442,97286,2086,962435,5157722,53,0.0081,1.6846
48251130212,48,251,130212,"35-44",0.022929,95200,2183,941090,4195288,44.1,0.0087,1.6729
48251130212,48,251,130212,"45-54",0.059854,93018,5567,902339,3254197,35,0.0128,1.6746
48251130212,48,251,130212,"55-64",0.090115,87450,7881,835099,2351859,26.9,0.0187,1.7273
48251130212,48,251,130212,"65-74",0.137592,79570,10948,740955,1516760,19.1,0.0334,1.8327
48251130212,48,251,130212,"75-84",0.40959,68621,28107,545681,775805,11.3,0.0836,2.0291
48251130212,48,251,130212,"85 and older",1,40515,40515,230124,230124,5.7,0.0957,3.0861
48251130213,48,251,130213,"Under 1",0.005688,100000,569,99488,7692519,76.9,0.001,1.1661
48251130213,48,251,130213,"1-4",0.001111,99431,110,397504,7593031,76.4,0.0003,1.1701
48251130213,48,251,130213,"5-14",0.001288,99321,128,992568,7195527,72.4,0.0002,1.1712
48251130213,48,251,130213,"15-24",0.008519,99193,845,987703,6202959,62.5,0.0012,1.1726
48251130213,48,251,130213,"25-34",0.013126,98348,1291,977023,5215257,53,0.0019,1.1806
48251130213,48,251,130213,"35-44",0.019244,97057,1868,961229,4238234,43.7,0.0025,1.1926
48251130213,48,251,130213,"45-54",0.044158,95189,4203,930874,3277004,34.4,0.0053,1.2116
48251130213,48,251,130213,"55-64",0.092757,90986,8440,867659,2346131,25.8,0.0101,1.2559
48251130213,48,251,130213,"65-74",0.194947,82546,16092,745001,1478472,17.9,0.028,1.3608
48251130213,48,251,130213,"75-84",0.41965,66454,27887,525103,733471,11,0.0881,1.5953
48251130213,48,251,130213,"85 and older",1,38567,38567,208367,208367,5.4,0.0771,2.2503
48251130214,48,251,130214,"Under 1",0.009116,100000,912,99180,7530641,75.3,0.0055,1.3113
48251130214,48,251,130214,"1-4",0.000895,99088,89,396176,7431461,75,0.0002,1.2545
48251130214,48,251,130214,"5-14",0.00192,99000,190,989047,7035285,71.1,0.0019,1.2555
48251130214,48,251,130214,"15-24",0.002128,98810,210,987045,6046238,61.2,0.0021,1.2514
48251130214,48,251,130214,"25-34",0.014674,98599,1447,978760,5059193,51.3,0.0063,1.2482
48251130214,48,251,130214,"35-44",0.029491,97153,2865,957200,4080434,42,0.0097,1.231
48251130214,48,251,130214,"45-54",0.0207,94287,1952,933116,3123233,33.1,0.0069,1.2096
48251130214,48,251,130214,"55-64",0.149526,92336,13807,854325,2190117,23.7,0.0287,1.2186
48251130214,48,251,130214,"65-74",0.176231,78529,13839,716095,1335792,17,0.0346,1.2252
48251130214,48,251,130214,"75-84",0.497238,64690,32166,486068,619697,9.6,0.1089,1.3552
48251130214,48,251,130214,"85 and older",1,32524,32524,133630,133630,4.1,0.1088,1.8372
48251130215,48,251,130215,"Under 1",0.005382,100000,538,99516,7895096,79,0.0056,1.2319
48251130215,48,251,130215,"1-4",0.005312,99462,528,396791,7795580,78.4,0.0038,1.1548
48251130215,48,251,130215,"5-14",0.000963,98934,95,988859,7398789,74.8,0.0002,1.1225
48251130215,48,251,130215,"15-24",0.006458,98838,638,985191,6409931,64.9,0.0047,1.1235
48251130215,48,251,130215,"25-34",0.00429,98200,421,979893,5424739,55.2,0.0031,1.0949
48251130215,48,251,130215,"35-44",0.011869,97779,1161,971984,4444846,45.5,0.0061,1.0886
48251130215,48,251,130215,"45-54",0.015442,96618,1492,958721,3472862,35.9,0.0071,1.0725
48251130215,48,251,130215,"55-64",0.074153,95126,7054,915993,2514141,26.4,0.0182,1.0654
48251130215,48,251,130215,"65-74",0.152231,88072,13407,813687,1598148,18.1,0.0316,1.0571
48251130215,48,251,130215,"75-84",0.265811,74665,19847,647416,784461,10.5,0.0633,1.1051
48251130215,48,251,130215,"85 and older",1,54818,54818,137046,137046,2.5,0.2175,1.3592
48251130302,48,251,130302,"Under 1",0.005529,100000,553,99502,7545324,75.5,0.0033,1.628
48251130302,48,251,130302,"1-4",0.001174,99447,117,397555,7445821,74.9,0.0002,1.6181
48251130302,48,251,130302,"5-14",0.001252,99330,124,992681,7048266,71,0.0002,1.6199
48251130302,48,251,130302,"15-24",0.002519,99206,250,990810,6055585,61,0.0025,1.6219
48251130302,48,251,130302,"25-34",0.016677,98956,1650,981309,5064775,51.2,0.0061,1.6197
48251130302,48,251,130302,"35-44",0.042471,97306,4133,952394,4083465,42,0.0142,1.6211
48251130302,48,251,130302,"45-54",0.068267,93173,6361,899928,3131071,33.6,0.0148,1.5934
48251130302,48,251,130302,"55-64",0.161399,86812,14011,798067,2231143,25.7,0.0297,1.6389
48251130302,48,251,130302,"65-74",0.231411,72801,16847,643775,1433076,19.7,0.0423,1.7473
48251130302,48,251,130302,"75-84",0.388307,55954,21727,450904,789301,14.1,0.0699,2.0151
48251130302,48,251,130302,"85 and older",1,34227,34227,338398,338398,9.9,0.0289,2.8204
48251130303,48,251,130303,"Under 1",0.011056,100000,1106,99005,7839786,78.4,0.007,2.4156
48251130303,48,251,130303,"1-4",0.002698,98894,267,395044,7740781,78.3,0.0028,2.3768
48251130303,48,251,130303,"5-14",0.00209,98628,206,985245,7345736,74.5,0.0021,2.3739
48251130303,48,251,130303,"15-24",0.017836,98421,1755,975438,6360491,64.6,0.0077,2.3743
48251130303,48,251,130303,"25-34",0.005096,96666,493,964198,5385053,55.7,0.0037,2.3699
48251130303,48,251,130303,"35-44",0.016653,96173,1602,953727,4420856,46,0.0072,2.3746
48251130303,48,251,130303,"45-54",0.046189,94572,4368,923878,3467129,36.7,0.0142,2.3953
48251130303,48,251,130303,"55-64",0.063447,90204,5723,873421,2543251,28.2,0.0164,2.4621
48251130303,48,251,130303,"65-74",0.27668,84481,23374,727935,1669830,19.8,0.0613,2.5929
48251130303,48,251,130303,"75-84",0.262726,61106,16054,530793,941895,15.4,0.067,3.1391
48251130303,48,251,130303,"85 and older",1,45052,45052,411101,411101,9.1,0.0488,4.0593
48251130304,48,251,130304,"Under 1",0.005451,100000,545,99509,7616072,76.2,0.0009,1.0577
48251130304,48,251,130304,"1-4",0.001009,99455,100,397619,7516562,75.6,0.0002,1.0613
48251130304,48,251,130304,"5-14",0.001899,99355,189,992602,7118943,71.7,0.0019,1.0623
